tau_Male	tau_Female	tau_Male_threshold	tau_Female_threshold
FBgn0082931	0.603683928455744	0.717840052875945	low	low
FBgn0082932	0.982395872450896	0.862359458752778	high	high
FBgn0082933	0.995545201015214	0.957131939854594	high	high
FBgn0082934	0.99934532965064	0.986780703840209	high	high
FBgn0082935	0.917323630483121	0.923972174080493	high	high
FBgn0082936	NA	NA	NA	NA
FBgn0082937	NA	NA	NA	NA
FBgn0082938	NA	1	NA	high
FBgn0082939	1	0.890295035681659	high	high
FBgn0082940	1	0.909023943924074	high	high
FBgn0082941	1	1	high	high
FBgn0082942	0.950744700412409	0.984450311399946	high	high
FBgn0082943	1	0.983541854369727	high	high
FBgn0082944	0.998170258202291	0.945589927336268	high	high
FBgn0082945	0.998091835964458	0.872834188235546	high	high
FBgn0082946	1	1	high	high
FBgn0082947	1	0.942967989193604	high	high
FBgn0082948	NA	1	NA	high
FBgn0082949	1	1	high	high
FBgn0082950	NA	NA	NA	NA
FBgn0082951	0.981260966518547	0.865031354319408	high	high
FBgn0082952	1	0.951382180577022	high	high
FBgn0082953	0.673925299506695	0.895632670498679	low	high
FBgn0082954	0.773328938319712	0.736097981636614	low	low
FBgn0082957	0.787343550155655	0.764949047484991	low	low
FBgn0082958	0.99614790185696	0.89615070309609	high	high
FBgn0082959	0.770486458152872	0.694632883171785	low	low
FBgn0082960	0.720125951522436	0.698230233779879	low	low
FBgn0082961	0.859669148955446	0.848168305044389	high	high
FBgn0082962	0.936907245082507	0.850075417717449	high	high
FBgn0082963	0.852066905118714	0.811847734225751	low	high
FBgn0082966	0.817241623063462	0.829049653306627	low	high
FBgn0082967	0.764899658007713	0.784137744455893	low	low
FBgn0082968	0.828240853246929	0.870192475902244	low	high
FBgn0082969	0.85950137270906	0.781313161265835	high	low
FBgn0082970	0.805846786957898	0.760091798875614	low	low
FBgn0082971	0.846552459944149	0.834879094315191	low	high
FBgn0082972	0.93896299748225	0.859932754910082	high	high
FBgn0082973	0.58727474723478	0.549399104706341	low	low
FBgn0082974	0.808807827430009	0.757023032395739	low	low
FBgn0082975	0.737349220358929	0.777336844871244	low	low
FBgn0082976	0.786319195813825	0.566131563321741	low	low
FBgn0082978	0.636256378194139	0.694011031940227	low	low
FBgn0082979	0.687508674531575	0.679967965601707	low	low
FBgn0082980	0.796603086463816	0.690096546763561	low	low
FBgn0082981	0.736546610169492	0.878841134163829	low	high
FBgn0082983	0.847050351212783	0.864875884554989	low	high
FBgn0082986	0.815176939863824	0.843806925313988	low	high
FBgn0082987	0.963609089355886	0.781589548222155	high	low
FBgn0082988	0.755444645493896	0.785048078272627	low	low
FBgn0082989	0.775874072020454	0.80847099113618	low	high
FBgn0082990	0.820228384991843	0.94793796864349	low	high
FBgn0082993	0.990074309978769	0.936103723404255	high	high
FBgn0082994	0.84805700785692	0.866340509604926	low	high
FBgn0082995	0.806725576593293	0.777853071594188	low	low
FBgn0082997	0.953456536618754	0.876759551852916	high	high
FBgn0082998	0.639861201474734	0.746154271801682	low	low
FBgn0082999	0.805692757038019	0.810171933296074	low	high
FBgn0083000	0.739210713944446	0.718857478272776	low	low
FBgn0083001	0.848024071394923	0.843381105222944	low	high
FBgn0083003	0.822879233017092	0.857912669476643	low	high
FBgn0083004	0.764572979290536	0.698203465660972	low	low
FBgn0083005	0.763052552908365	0.821081425630573	low	high
FBgn0083006	0.805739753666396	0.851200792806397	low	high
FBgn0083007	0.877116871410246	0.889019283455957	high	high
FBgn0083008	0.688238334930019	0.782800571714943	low	low
FBgn0083009	0.834791834439033	0.735678192849109	low	low
FBgn0083010	0.786072961289701	0.90053491387905	low	high
FBgn0083011	0.711258005837054	0.839766126193084	low	high
FBgn0083012	0.635448871333257	0.641840259940409	low	low
FBgn0083013	0.860957102198255	0.706459400059243	high	low
FBgn0083014	0.902600021677212	0.766323307389004	high	low
FBgn0083015	0.743703489213841	0.793977837889403	low	low
FBgn0083016	0.939273055367883	0.735504164511827	high	low
FBgn0083017	0.683636651996352	0.899405295087641	low	high
FBgn0083018	0.758735558863137	0.763325980703313	low	low
FBgn0083020	0.843537818169844	0.854762231499271	low	high
FBgn0083021	0.855613897438993	0.816097957288765	low	high
FBgn0083022	0.902801600914808	0.940051020408163	high	high
FBgn0083023	0.811494638694639	0.767021193092622	low	low
FBgn0083024	0.952057110651888	0.865356681730148	high	high
FBgn0083025	0.823672852397717	0.768087368990367	low	low
FBgn0083026	0.859925093632959	0.898489932885906	high	high
FBgn0083027	0.80960817536251	0.834879655288416	low	high
FBgn0083028	0.951649809123907	0.792871460498122	high	low
FBgn0083029	0.929118448526029	0.800381450618002	high	low
FBgn0083030	0.903277390349197	0.846455639768168	high	high
FBgn0083031	0.878645285384852	0.804312581063554	high	low
FBgn0083032	0.890916205489407	0.83065200617284	high	high
FBgn0083033	0.877558479532164	0.906298535611271	high	high
FBgn0083034	0.641118421052632	0.780864791987673	low	low
FBgn0083035	0.908360116738705	0.855374068762897	high	high
FBgn0083036	0.781559250182155	0.732395023909145	low	low
FBgn0083037	0.784522528982909	0.730150395905755	low	low
FBgn0083038	0.885159910832082	0.716975217086457	high	low
FBgn0083039	0.93932160243388	0.87214458518698	high	high
FBgn0083040	0.864873258611688	0.856938012752812	high	high
FBgn0083041	0.868580823487697	0.867572519799829	high	high
FBgn0083042	0.863505455788496	0.901874866625179	high	high
FBgn0083044	0.855930614158462	0.77252044989775	low	low
FBgn0083045	0.934934400711586	0.89281670746634	high	high
FBgn0083046	0.802341819080573	0.680857796352357	low	low
FBgn0083047	0.826925028815891	0.800010260190188	low	low
FBgn0083048	0.775570864183854	0.773635129287028	low	low
FBgn0083049	0.859842965841023	0.716457697290344	high	low
FBgn0083050	0.812137965437125	0.846552361832268	low	high
FBgn0083053	0.757207306685175	0.64453920951696	low	low
FBgn0083054	0.881697404482283	0.848840545453388	high	high
FBgn0083055	0.590956499455442	0.735015368852459	low	low
FBgn0083057	0.846238695916477	0.846103847461868	low	high
FBgn0083058	0.839342976873114	0.81221954478689	low	high
FBgn0083068	0.952545341089796	0.790131402520783	high	low
FBgn0083120	0.652659294365456	0.736990343347639	low	low
FBgn0083121	0.963064072527249	0.849766822118588	high	high
FBgn0083123	0.704044274159217	0.520167606516291	low	low
FBgn0083124	0.785949842022117	0.513764474546646	low	low
FBgn0083141	0.996063507098316	0.917467948717949	high	high
FBgn0083167	0.5207244484947	0.465103800281384	low	low
FBgn0083228	0.765320959010054	0.838156814449918	low	high
FBgn0083936	0.984994858977222	0.912455277280859	high	high
FBgn0083938	0.992204367531932	0.971153846153846	high	high
FBgn0083940	0.675571600481348	0.613453815261044	low	low
FBgn0083941	NA	NA	NA	NA
FBgn0083942	0.996203244704822	0.803252032520325	high	low
FBgn0083943	0.997255600059338	0.97047619047619	high	high
FBgn0083945	0.99668595252276	0.99774564862389	high	high
FBgn0083946	0.99036702993862	0.930803571428571	high	high
FBgn0083949	0.912233009708738	0.918045010845987	high	high
FBgn0083950	0.890215148835839	0.91640662506001	high	high
FBgn0083951	0.974693810385764	0.867572815533981	high	high
FBgn0083952	0.486817903126916	0.602749140893471	low	low
FBgn0083953	0.563226247436774	0.525126888032777	low	low
FBgn0083956	0.858062655682118	0.876119126896041	high	high
FBgn0083960	0.996221886389901	0.859259259259259	high	high
FBgn0083961	0.413549969343961	0.457299270072993	low	low
FBgn0083962	0.319066953927743	0.421068999028183	low	low
FBgn0083963	0.910767160161507	0.919101123595506	high	high
FBgn0083965	0.99792153710382	0.972043010752688	high	high
FBgn0083966	0.99804070153311	0.977272727272727	high	high
FBgn0083967	0.5682398667407	0.63604766633565	low	low
FBgn0083968	0.307050592034446	0.585869356388088	low	low
FBgn0083969	0.835844643815658	0.515830115830116	low	low
FBgn0083970	0.943603995342406	0.953393853091254	high	high
FBgn0083971	0.884807752422632	0.906698187549251	high	high
FBgn0083972	0.765333525152256	0.714597570235383	low	low
FBgn0083973	0.428048780487805	0.494654605263158	low	low
FBgn0083974	0.710561949898443	0.696482412060301	low	low
FBgn0083975	0.906379585326954	0.908438061041293	high	high
FBgn0083976	0.301266775366863	0.468148148148148	low	low
FBgn0083977	0.463001027749229	0.413422818791946	low	low
FBgn0083978	0.983425414364641	0.737777777777778	high	low
FBgn0083979	0.821097046413502	0.9109375	low	high
FBgn0083981	0.886052009456265	0.908333333333333	high	high
FBgn0083983	0.578914256722476	0.708193644347908	low	low
FBgn0083984	0.44467440686522	0.478495421925266	low	low
FBgn0083985	0.547248471372985	0.617400419287212	low	low
FBgn0083986	0.623349996094665	0.583456310679612	low	low
FBgn0083987	0.79250864066731	0.815826188498168	low	high
FBgn0083988	1	0.92541558320951	high	high
FBgn0083989	0.992516266953698	0.906238213705466	high	high
FBgn0083990	0.987727220099572	0.816203703703704	high	high
FBgn0083991	0.888449497446037	0.89995105237396	high	high
FBgn0083992	0.525093632958802	0.525412087912088	low	low
FBgn0083994	0.989795918367347	0.978947368421053	high	high
FBgn0084001	0.962833914053426	0.881481481481481	high	high
FBgn0084008	0.99561422184373	0.975	high	high
FBgn0084017	NA	NA	NA	NA
FBgn0084049	0.978623566214807	0.938888888888889	high	high
FBgn0085188	0.258946579842102	0.346163117717959	low	low
FBgn0085190	0.996690883033202	0.816417910447761	high	high
FBgn0085191	0.994609164420485	NA	high	NA
FBgn0085192	0.731099987164677	0.709616888193901	low	low
FBgn0085193	0.635338345864662	0.4384	low	low
FBgn0085194	0.983869141951551	0.962012987012987	high	high
FBgn0085195	0.90489178914705	0.790111113505283	high	low
FBgn0085196	0.986316522594125	0.887152777777778	high	high
FBgn0085197	0.997792833350325	0.968431823995907	high	high
FBgn0085198	0.989853388163776	0.937293729372937	high	high
FBgn0085199	0.998478461151903	0.964341085271318	high	high
FBgn0085200	0.926822533136966	0.543589743589744	high	low
FBgn0085201	0.933583205690381	0.917220124664308	high	high
FBgn0085202	0.997515811894966	1	high	high
FBgn0085203	0.505750605326876	0.571517412935323	low	low
FBgn0085204	0.997993487993488	0.956363636363636	high	high
FBgn0085205	0.989111311691093	0.988202850268369	high	high
FBgn0085206	0.995935974040157	0.766190476190476	high	low
FBgn0085207	0.995935974040157	0.766190476190476	high	low
FBgn0085208	0.773056057866184	0.727868852459016	low	low
FBgn0085209	0.842182125008113	0.881575246132208	low	high
FBgn0085210	0.995154175207201	0.894017094017094	high	high
FBgn0085211	0.990478794175005	0.822544642857143	high	high
FBgn0085212	0.765181771633385	0.562276140958983	low	low
FBgn0085213	0.927437641723356	0.775	high	low
FBgn0085214	0.95	0.942857142857143	high	high
FBgn0085217	0.987239137447579	0.822169059011164	high	high
FBgn0085218	0.95102456743567	0.797686906237092	high	low
FBgn0085219	0.865142857142857	0.913289760348584	high	high
FBgn0085220	0.71986183074266	0.44970680218921	low	low
FBgn0085222	0.840336134453781	0.846774193548387	low	high
FBgn0085223	0.972668586290173	0.976268385390844	high	high
FBgn0085224	0.352759154203198	0.286178861788618	low	low
FBgn0085225	0.99685163321527	0.964425770308123	high	high
FBgn0085227	0.917468259352588	0.94235266525949	high	high
FBgn0085228	0.720238095238095	0.791666666666667	low	low
FBgn0085229	0.878489762957206	0.583702582084794	high	low
FBgn0085230	0.850340136054422	0.875	low	high
FBgn0085231	0.946428571428571	0.925	high	high
FBgn0085232	0.966786830009766	0.955872427737604	high	high
FBgn0085233	0.998043052837573	0.965591397849462	high	high
FBgn0085234	0.897959183673469	0.926666666666667	high	high
FBgn0085235	0.681818181818182	0.769230769230769	low	low
FBgn0085236	0.704551557465091	0.757113971494797	low	low
FBgn0085237	0.940412713800983	0.970298922488704	high	high
FBgn0085239	0.997467397600916	0.997777777777778	high	high
FBgn0085240	0.995614644805319	0.990505548025961	high	high
FBgn0085241	0.994997298109431	0.990145058847716	high	high
FBgn0085242	0.459584295612009	0.343869209809264	low	low
FBgn0085243	0.587710084033613	0.597652582159624	low	low
FBgn0085244	0.913769504516835	0.944680187419055	high	high
FBgn0085245	0.990596892886345	0.851041666666667	high	high
FBgn0085246	0.914941948510853	0.788946459412781	high	low
FBgn0085248	0.641572071107303	0.540472078295912	low	low
FBgn0085249	0.980121812462352	0.777976857036208	high	low
FBgn0085250	0.797619047619048	0.713333333333333	low	low
FBgn0085252	NA	NA	NA	NA
FBgn0085253	0.993920972644377	0.992307692307692	high	high
FBgn0085254	0.984802431610942	0.991452991452991	high	high
FBgn0085256	0.988572650496525	0.929782826595389	high	high
FBgn0085257	0.509598494353827	0.601904509985452	low	low
FBgn0085259	0.997056695606419	0.824242424242424	high	high
FBgn0085260	0.671159029649596	0.664233576642336	low	low
FBgn0085261	0.972407060835008	0.976262254080972	high	high
FBgn0085263	0.671074552269888	0.762758620689655	low	low
FBgn0085264	0.984336734693878	0.835416666666667	high	high
FBgn0085265	0.983481382331467	0.980097135494102	high	high
FBgn0085267	0.99526963103122	1	high	high
FBgn0085271	0.464285714285714	0.475976789168279	low	low
FBgn0085273	0.761009667024705	0.93347022587269	low	high
FBgn0085274	0.994459337302453	0.920720720720721	high	high
FBgn0085276	0.945054945054945	0.945238095238095	high	high
FBgn0085277	0.857142857142857	0.933333333333333	high	high
FBgn0085279	0.649296180566089	0.593244180287271	low	low
FBgn0085280	0.753456221198157	0.957352941176471	low	high
FBgn0085282	0.806049822064057	0.788336842105263	low	low
FBgn0085283	0.930083144368859	0.786666666666667	high	low
FBgn0085284	0.318179199078075	0.413156877897991	low	low
FBgn0085285	0.992214354461708	0.724126984126984	high	low
FBgn0085287	0.994313849228261	0.669540229885057	high	low
FBgn0085288	0.928571428571429	0.9625	high	high
FBgn0085289	0.973154362416107	0.955763239875389	high	high
FBgn0085290	0.753357753357753	0.904589371980676	low	high
FBgn0085291	0.996292634700939	0.966666666666667	high	high
FBgn0085292	0.914808492478395	0.808877860490764	high	high
FBgn0085293	0.98870547878552	0.554954954954955	high	low
FBgn0085294	0.991769965454176	0.973380726698262	high	high
FBgn0085295	0.783549783549784	0.88316384180791	low	high
FBgn0085296	0.855555555555556	0.96509009009009	low	high
FBgn0085297	0.764478764478765	0.899837398373984	low	high
FBgn0085298	0.959555250671697	0.610404624277457	high	low
FBgn0085300	NA	1	NA	high
FBgn0085302	0.722431077694236	0.705116279069767	low	low
FBgn0085303	0.995294171137583	0.988405797101449	high	high
FBgn0085305	0.792897047086991	0.93864118895966	low	high
FBgn0085306	0.996083048604057	0.976068376068376	high	high
FBgn0085307	0.961613216715257	0.939205526770294	high	high
FBgn0085308	0.995620321707278	0.841269841269841	high	high
FBgn0085309	0.981481481481482	NA	high	NA
FBgn0085310	0.962355212355212	0.963333333333333	high	high
FBgn0085311	0.964285714285714	0.976	high	high
FBgn0085312	0.992266885833831	0.84375	high	high
FBgn0085313	0.998833045907695	0.999454043528629	high	high
FBgn0085314	0.997259865313541	0.75	high	low
FBgn0085315	0.996111614982343	0.972222222222222	high	high
FBgn0085316	0.993333333333333	0.661016949152542	high	low
FBgn0085317	0.985399383426613	0.941418857200853	high	high
FBgn0085318	0.996504408000758	0.916666666666667	high	high
FBgn0085319	0.995599091425327	0.987110016420361	high	high
FBgn0085320	0.896641015145313	0.818060887182768	high	high
FBgn0085321	0.996517711353261	0.847333333333333	high	high
FBgn0085322	0.632764099398761	0.533588370313696	low	low
FBgn0085324	0.997248574978797	1	high	high
FBgn0085325	0.716517857142857	0.809876543209876	low	high
FBgn0085326	1	1	high	high
FBgn0085327	0.99789190651202	0.939393939393939	high	high
FBgn0085328	0.994701486951749	0.939130434782609	high	high
FBgn0085329	0.98361009273237	0.885217391304348	high	high
FBgn0085330	0.946456952958904	0.962792086599477	high	high
FBgn0085331	0.993520518358531	0.970833333333333	high	high
FBgn0085332	0.809052333804809	0.91981351981352	low	high
FBgn0085334	0.983068032038933	0.93694022289767	high	high
FBgn0085336	0.990342429106474	0.831410256410256	high	high
FBgn0085337	0.995864284918956	0.742342342342342	high	low
FBgn0085339	0.837810094097519	0.646780303030303	low	low
FBgn0085340	NA	1	NA	high
FBgn0085341	0.993344265457702	0.803980099502487	high	low
FBgn0085342	0.558371735791091	0.573071895424837	low	low
FBgn0085343	0.651917404129793	0.790765977443609	low	low
FBgn0085344	0.979518997813626	0.83041067146283	high	high
FBgn0085345	0.990974895686853	0.967464114832536	high	high
FBgn0085346	0.291909142106251	0.359532749269921	low	low
FBgn0085349	0.971428571428571	0.986666666666667	high	high
FBgn0085350	0.98330900243309	0.980795768169273	high	high
FBgn0085351	0.935365853658537	0.943688118811881	high	high
FBgn0085352	0.980760725342769	0.847619047619048	high	high
FBgn0085353	0.984236145051516	0.866514020805066	high	high
FBgn0085354	0.799259929006764	0.862145557655955	low	high
FBgn0085356	0.903301886792453	0.803025391680173	high	low
FBgn0085357	0.941819821851393	0.642165242165242	high	low
FBgn0085358	0.988007910955304	0.991992636630958	high	high
FBgn0085359	0.864032255848777	0.862089052947283	high	high
FBgn0085360	0.831545384111091	0.739540882125355	low	low
FBgn0085361	0.997864261983863	NA	high	NA
FBgn0085362	0.897543859649123	0.890848489154116	high	high
FBgn0085364	0.757807037949782	0.800942936679921	low	low
FBgn0085366	0.857142857142857	0.996190476190476	high	high
FBgn0085367	0.968944099378882	0.955555555555556	high	high
FBgn0085369	0.851502542764679	0.880935754189944	low	high
FBgn0085370	0.53350408586413	0.50185502283105	low	low
FBgn0085371	0.966883116883117	0.979310344827586	high	high
FBgn0085374	0.998515924134042	0.8	high	low
FBgn0085376	0.735665694849368	0.695641025641026	low	low
FBgn0085377	0.789124397614964	0.7018779342723	low	low
FBgn0085380	0.869380154296355	0.887053451517593	high	high
FBgn0085382	0.874705225269952	0.870833333333333	high	high
FBgn0085383	0.902604128134941	0.928552051542896	high	high
FBgn0085384	0.871901354459494	0.759097525473071	high	low
FBgn0085385	0.929987760097919	0.926827062228654	high	high
FBgn0085386	0.882	0.896691358024691	high	high
FBgn0085387	0.830275229357798	0.773124284077892	low	low
FBgn0085390	0.888654167766922	0.848741007194245	high	high
FBgn0085391	0.888357680389553	0.89896875	high	high
FBgn0085395	0.888006230529595	0.891797407912688	high	high
FBgn0085396	0.916512488436633	0.952569882777277	high	high
FBgn0085397	0.825754985754986	0.78662109375	low	low
FBgn0085398	0.961904761904762	0.989583333333333	high	high
FBgn0085399	0.892141110723018	0.905822967369749	high	high
FBgn0085400	0.734555555555556	0.79347302504817	low	low
FBgn0085404	0.891743747858856	0.945823195458232	high	high
FBgn0085405	0.773533227620009	0.671086682697813	low	low
FBgn0085407	0.883945147679325	0.901217948717949	high	high
FBgn0085408	0.779065420560748	0.703746077405858	low	low
FBgn0085409	0.835090324177184	0.855069501226492	low	high
FBgn0085410	0.776106541323933	0.77297165200391	low	low
FBgn0085411	0.928571428571429	0.68	high	low
FBgn0085412	0.588352414136386	0.617575264442636	low	low
FBgn0085413	0.884392393320965	0.907797697128698	high	high
FBgn0085414	0.919611021069692	0.92107074772294	high	high
FBgn0085415	0.982129025118955	0.99421101774043	high	high
FBgn0085417	0.946045197740113	0.941969790382244	high	high
FBgn0085419	0.872510288065844	0.875904605263158	high	high
FBgn0085420	0.904408677396781	0.927176339285714	high	high
FBgn0085421	0.811236267556668	0.814820253759398	low	high
FBgn0085422	0.921031372021004	0.92142152023692	high	high
FBgn0085423	0.584006805614632	0.473289800995025	low	low
FBgn0085424	0.980939813796642	0.981356851237561	high	high
FBgn0085425	0.79021879021879	0.86768968456948	low	high
FBgn0085426	0.683929824561403	0.748859749144812	low	low
FBgn0085427	0.704842931937173	0.705102880658436	low	low
FBgn0085428	0.877659574468085	0.761558219178082	high	low
FBgn0085430	0.600034054146092	0.556770833333333	low	low
FBgn0085431	0.893604784909133	0.945510835913313	high	high
FBgn0085432	0.787498255895075	0.81300887664524	low	high
FBgn0085433	0.861824440619621	0.854473304473304	high	high
FBgn0085434	0.832582025677603	0.852637614678899	low	high
FBgn0085436	0.583758016987346	0.539113990413421	low	low
FBgn0085437	0.481601731601732	0.478695747962106	low	low
FBgn0085438	0.736808236808237	0.726495726495726	low	low
FBgn0085440	0.855978260869565	0.893559644670051	low	high
FBgn0085442	0.291183362624487	0.396543755135579	low	low
